fecha,cod_ine,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2020-04-25,01,Andalucía,53,48,5,0,0,0
2020-04-26,01,Andalucía,15,14,1,0,0,0
2020-04-27,01,Andalucía,55,47,8,0,0,0
2020-04-28,01,Andalucía,38,29,9,0,0,0
2020-04-29,01,Andalucía,47,39,8,0,0,0
2020-04-30,01,Andalucía,61,52,9,0,0,0
2020-05-01,01,Andalucía,42,37,5,0,0,0
2020-05-02,01,Andalucía,29,25,4,0,0,0
2020-05-03,01,Andalucía,11,6,5,0,0,0
2020-05-04,01,Andalucía,22,16,6,0,0,0
2020-05-05,01,Andalucía,55,49,6,0,0,0
2020-05-06,01,Andalucía,28,22,6,0,0,0
2020-05-07,01,Andalucía,24,18,6,0,0,0
2020-05-08,01,Andalucía,28,23,5,0,0,0
2020-05-09,01,Andalucía,20,16,4,0,0,0
2020-05-10,01,Andalucía,19,13,6,0,0,0
2020-05-11,01,Andalucía,23,23,0,0,0,0
2020-05-12,01,Andalucía,21,21,0,0,0,0
2020-05-13,01,Andalucía,18,17,0,1,0,0
2020-05-14,01,Andalucía,17,15,0,0,2,0
2020-05-15,01,Andalucía,35,33,0,1,1,0
2020-05-16,01,Andalucía,8,8,0,0,0,0
2020-05-17,01,Andalucía,6,6,0,0,0,0
2020-05-18,01,Andalucía,16,16,0,0,0,0
2020-05-19,01,Andalucía,17,16,0,0,1,0
2020-05-20,01,Andalucía,29,29,0,0,0,0
2020-05-21,01,Andalucía,12,12,0,0,0,0
2020-05-22,01,Andalucía,13,13,0,0,0,0
2020-05-23,01,Andalucía,7,7,0,0,0,0
2020-05-24,01,Andalucía,3,3,0,0,0,0
2020-05-25,01,Andalucía,8,8,0,0,0,0
2020-05-26,01,Andalucía,8,7,0,0,1,0
2020-05-27,01,Andalucía,14,14,0,0,0,0
2020-05-28,01,Andalucía,12,12,0,0,0,0
2020-05-29,01,Andalucía,14,14,0,0,0,0
2020-05-30,01,Andalucía,14,14,0,0,0,0
2020-05-31,01,Andalucía,10,10,0,0,0,0
2020-06-01,01,Andalucía,19,19,0,0,0,0
2020-06-02,01,Andalucía,13,13,0,0,0,0
2020-06-03,01,Andalucía,18,17,0,0,1,0
2020-06-04,01,Andalucía,13,13,0,0,0,0
2020-06-05,01,Andalucía,16,15,0,1,0,0
2020-06-06,01,Andalucía,11,11,0,0,0,0
2020-06-07,01,Andalucía,4,4,0,0,0,0
2020-06-08,01,Andalucía,5,5,0,0,0,0
2020-06-09,01,Andalucía,8,8,0,0,0,0
2020-06-10,01,Andalucía,4,4,0,0,0,0
2020-06-11,01,Andalucía,8,8,0,0,0,0
2020-06-12,01,Andalucía,4,4,0,0,0,0
2020-06-13,01,Andalucía,5,5,0,0,0,0
2020-06-14,01,Andalucía,1,1,0,0,0,0
2020-06-15,01,Andalucía,2,2,0,0,0,0
2020-06-16,01,Andalucía,6,6,0,0,0,0
2020-06-17,01,Andalucía,7,7,0,0,0,0
2020-06-18,01,Andalucía,23,23,0,0,0,0
2020-06-19,01,Andalucía,8,8,0,0,0,0
2020-06-20,01,Andalucía,13,13,0,0,0,0
2020-06-21,01,Andalucía,2,2,0,0,0,0
2020-06-22,01,Andalucía,5,5,0,0,0,0
2020-06-23,01,Andalucía,28,28,0,0,0,0
2020-06-24,01,Andalucía,92,92,0,0,0,0
2020-06-25,01,Andalucía,16,16,0,0,0,0
2020-06-26,01,Andalucía,22,22,0,0,0,0
2020-06-27,01,Andalucía,16,16,0,0,0,0
2020-06-28,01,Andalucía,35,35,0,0,0,0
2020-06-29,01,Andalucía,15,15,0,0,0,0
2020-06-30,01,Andalucía,26,26,0,0,0,0
2020-07-01,01,Andalucía,19,19,0,0,0,0
2020-07-02,01,Andalucía,12,12,0,0,0,0
2020-07-03,01,Andalucía,24,24,0,0,0,0
2020-07-04,01,Andalucía,17,17,0,0,0,0
2020-07-05,01,Andalucía,12,12,0,0,0,0
2020-07-06,01,Andalucía,12,12,0,0,0,0
2020-07-07,01,Andalucía,37,37,0,0,0,0
2020-07-08,01,Andalucía,54,54,0,0,0,0
2020-07-09,01,Andalucía,42,42,0,0,0,0
2020-07-10,01,Andalucía,51,51,0,0,0,0
2020-07-11,01,Andalucía,43,43,0,0,0,0
2020-07-12,01,Andalucía,20,20,0,0,0,0
2020-07-13,01,Andalucía,30,30,0,0,0,0
2020-07-14,01,Andalucía,85,85,0,0,0,0
2020-07-15,01,Andalucía,47,46,0,0,1,0
2020-07-16,01,Andalucía,78,78,0,0,0,0
2020-07-17,01,Andalucía,114,114,0,0,0,0
2020-07-18,01,Andalucía,104,104,0,0,0,0
2020-07-19,01,Andalucía,88,88,0,0,0,0
2020-07-20,01,Andalucía,98,98,0,0,0,0
2020-07-21,01,Andalucía,56,56,0,0,0,0
2020-07-22,01,Andalucía,81,81,0,0,0,0
2020-07-23,01,Andalucía,109,109,0,0,0,0
2020-07-24,01,Andalucía,133,133,0,0,0,0
2020-07-25,01,Andalucía,101,101,0,0,0,0
2020-07-26,01,Andalucía,62,62,0,0,0,0
2020-07-27,01,Andalucía,88,88,0,0,0,0
2020-07-28,01,Andalucía,109,109,0,0,0,0
2020-07-29,01,Andalucía,151,151,0,0,0,0
2020-07-30,01,Andalucía,203,203,0,0,0,0
2020-07-31,01,Andalucía,246,246,0,0,0,0
2020-08-01,01,Andalucía,193,193,0,0,0,0
2020-08-02,01,Andalucía,163,163,0,0,0,0
2020-08-03,01,Andalucía,193,193,0,0,0,0
2020-08-04,01,Andalucía,237,237,0,0,0,0
2020-08-05,01,Andalucía,329,329,0,0,0,0
2020-08-06,01,Andalucía,324,324,0,0,0,0
2020-08-07,01,Andalucía,364,364,0,0,0,0
2020-08-08,01,Andalucía,346,346,0,0,0,0
2020-08-09,01,Andalucía,258,258,0,0,0,0
2020-08-10,01,Andalucía,264,264,0,0,0,0
2020-08-11,01,Andalucía,464,464,0,0,0,0
2020-08-12,01,Andalucía,565,565,0,0,0,0
2020-08-13,01,Andalucía,600,600,0,0,0,0
2020-08-14,01,Andalucía,694,694,0,0,0,0
2020-08-15,01,Andalucía,591,591,0,0,0,0
2020-08-16,01,Andalucía,402,402,0,0,0,0
2020-08-17,01,Andalucía,544,544,0,0,0,0
2020-08-18,01,Andalucía,656,656,0,0,0,0
2020-08-19,01,Andalucía,749,749,0,0,0,0
2020-08-20,01,Andalucía,763,763,0,0,0,0
2020-08-21,01,Andalucía,781,781,0,0,0,0
2020-08-22,01,Andalucía,729,729,0,0,0,0
2020-08-23,01,Andalucía,714,714,0,0,0,0
2020-08-24,01,Andalucía,617,617,0,0,0,0
2020-08-25,01,Andalucía,855,854,0,1,0,0
2020-08-26,01,Andalucía,1051,1051,0,0,0,0
2020-08-27,01,Andalucía,1089,1089,0,0,0,0
2020-08-28,01,Andalucía,1101,1101,0,0,0,0
2020-08-29,01,Andalucía,929,929,0,0,0,0
2020-08-30,01,Andalucía,801,801,0,0,0,0
2020-08-31,01,Andalucía,921,921,0,0,0,0
2020-09-01,01,Andalucía,1021,1021,0,0,0,0
2020-09-02,01,Andalucía,1156,1156,0,0,0,0
2020-09-03,01,Andalucía,1088,1088,0,0,0,0
2020-09-04,01,Andalucía,1487,1487,0,0,0,0
2020-09-05,01,Andalucía,1061,1061,0,0,0,0
2020-09-06,01,Andalucía,819,819,0,0,0,0
2020-09-07,01,Andalucía,764,764,0,0,0,0
2020-09-08,01,Andalucía,1004,1004,0,0,0,0
2020-09-09,01,Andalucía,1392,1392,0,0,0,0
2020-09-10,01,Andalucía,1242,1242,0,0,0,0
2020-09-11,01,Andalucía,1556,1556,0,0,0,0
2020-09-12,01,Andalucía,986,986,0,0,0,0
2020-09-13,01,Andalucía,803,802,0,1,0,0
2020-09-14,01,Andalucía,821,821,0,0,0,0
2020-09-15,01,Andalucía,1113,1113,0,0,0,0
2020-09-16,01,Andalucía,1520,1520,0,0,0,0
2020-09-17,01,Andalucía,1378,1378,0,0,0,0
2020-09-18,01,Andalucía,1664,1657,0,7,0,0
2020-09-19,01,Andalucía,1183,1183,0,0,0,0
2020-09-20,01,Andalucía,757,756,0,1,0,0
2020-09-21,01,Andalucía,904,901,0,3,0,0
2020-09-22,01,Andalucía,1328,1314,0,14,0,0
2020-09-23,01,Andalucía,1328,1319,0,9,0,0
2020-09-24,01,Andalucía,1529,1505,0,24,0,0
2020-09-25,01,Andalucía,1450,1416,0,34,0,0
2020-09-26,01,Andalucía,1341,1330,0,11,0,0
2020-09-27,01,Andalucía,715,712,0,3,0,0
2020-09-28,01,Andalucía,796,754,0,42,0,0
2020-09-29,01,Andalucía,1245,1194,0,51,0,0
2020-09-30,01,Andalucía,1469,1371,0,98,0,0
2020-10-01,01,Andalucía,1660,1558,0,102,0,0
2020-10-02,01,Andalucía,1773,1633,0,140,0,0
2020-10-03,01,Andalucía,1261,1188,0,73,0,0
2020-10-04,01,Andalucía,983,919,0,64,0,0
2020-10-05,01,Andalucía,1275,1102,0,173,0,0
2020-10-06,01,Andalucía,1968,1691,0,277,0,0
2020-10-07,01,Andalucía,2062,1747,0,315,0,0
2020-10-08,01,Andalucía,2444,2123,0,321,0,0
2020-10-09,01,Andalucía,2643,2131,0,512,0,0
2020-10-10,01,Andalucía,1892,1637,0,255,0,0
2020-10-11,01,Andalucía,1113,925,0,188,0,0
2020-10-12,01,Andalucía,1020,746,0,274,0,0
2020-10-13,01,Andalucía,1830,1145,0,685,0,0
2020-10-14,01,Andalucía,2945,2241,0,704,0,0
2020-10-15,01,Andalucía,3491,2622,0,869,0,0
2020-10-16,01,Andalucía,3265,2451,0,814,0,0
2020-10-17,01,Andalucía,2536,2081,0,455,0,0
2020-10-18,01,Andalucía,1296,865,0,431,0,0
2020-10-19,01,Andalucía,2676,1702,0,974,0,0
2020-10-20,01,Andalucía,3756,2680,0,1076,0,0
2020-10-21,01,Andalucía,4541,3196,0,1345,0,0
2020-10-22,01,Andalucía,4590,3234,0,1356,0,0
2020-10-23,01,Andalucía,4663,3231,0,1432,0,0
2020-10-24,01,Andalucía,3152,2494,0,658,0,0
2020-10-25,01,Andalucía,1660,1099,0,561,0,0
2020-10-26,01,Andalucía,3535,2056,0,1479,0,0
2020-10-27,01,Andalucía,4450,2894,0,1556,0,0
2020-10-28,01,Andalucía,4990,3430,0,1560,0,0
2020-10-29,01,Andalucía,4931,3477,0,1454,0,0
2020-10-30,01,Andalucía,4946,3360,0,1586,0,0
2020-10-31,01,Andalucía,3128,2374,0,754,0,0
2020-11-01,01,Andalucía,2087,1341,0,746,0,0
2020-11-02,01,Andalucía,1724,980,0,744,0,0
2020-11-03,01,Andalucía,3897,1923,0,1974,0,0
2020-11-04,01,Andalucía,4750,2966,0,1784,0,0
2020-11-05,01,Andalucía,4716,3135,0,1581,0,0
2020-11-06,01,Andalucía,5008,3301,0,1707,0,0
2020-11-07,01,Andalucía,3167,2386,0,781,0,0
2020-11-08,01,Andalucía,1887,1332,0,555,0,0
2020-11-09,01,Andalucía,3744,2093,0,1651,0,0
2020-11-10,01,Andalucía,4367,2870,0,1497,0,0
2020-11-11,01,Andalucía,4410,2975,0,1435,0,0
2020-11-12,01,Andalucía,4270,3042,0,1228,0,0
2020-11-13,01,Andalucía,4151,2830,0,1321,0,0
2020-11-14,01,Andalucía,2307,1867,0,440,0,0
2020-11-15,01,Andalucía,1363,984,0,379,0,0
2020-11-16,01,Andalucía,2460,1326,0,1134,0,0
2020-11-17,01,Andalucía,3371,2289,0,1082,0,0
2020-11-18,01,Andalucía,3196,2275,0,921,0,0
2020-11-19,01,Andalucía,2912,2115,0,797,0,0
2020-11-20,01,Andalucía,2728,1950,0,778,0,0
2020-11-21,01,Andalucía,1594,1357,0,237,0,0
2020-11-22,01,Andalucía,793,585,0,208,0,0
2020-11-23,01,Andalucía,1458,841,0,617,0,0
2020-11-24,01,Andalucía,2136,1536,0,600,0,0
2020-11-25,01,Andalucía,1851,1401,0,450,0,0
2020-11-26,01,Andalucía,1739,1241,0,498,0,0
2020-11-27,01,Andalucía,1839,1207,0,632,0,0
2020-11-28,01,Andalucía,940,783,0,157,0,0
2020-11-29,01,Andalucía,468,324,0,144,0,0
2020-11-30,01,Andalucía,982,545,0,437,0,0
2020-12-01,01,Andalucía,1436,979,0,457,0,0
2020-12-02,01,Andalucía,1319,929,0,390,0,0
2020-12-03,01,Andalucía,1182,826,0,356,0,0
2020-12-04,01,Andalucía,1230,813,0,417,0,0
2020-12-05,01,Andalucía,786,637,0,149,0,0
2020-12-06,01,Andalucía,418,274,0,144,0,0
2020-12-07,01,Andalucía,460,236,0,224,0,0
2020-12-08,01,Andalucía,392,210,0,182,0,0
2020-12-09,01,Andalucía,884,465,0,419,0,0
2020-12-10,01,Andalucía,1291,915,0,376,0,0
2020-12-11,01,Andalucía,1348,838,0,510,0,0
2020-12-12,01,Andalucía,823,656,0,167,0,0
2020-12-13,01,Andalucía,415,254,0,161,0,0
2020-12-14,01,Andalucía,917,434,0,483,0,0
2020-12-15,01,Andalucía,1341,928,0,413,0,0
2020-12-16,01,Andalucía,1176,773,0,403,0,0
2020-12-17,01,Andalucía,1106,783,0,323,0,0
2020-12-18,01,Andalucía,1179,817,0,362,0,0
2020-12-19,01,Andalucía,682,509,0,173,0,0
2020-12-20,01,Andalucía,334,177,0,157,0,0
2020-12-21,01,Andalucía,913,469,0,444,0,0
2020-12-22,01,Andalucía,1158,740,0,418,0,0
2020-12-23,01,Andalucía,1314,815,0,499,0,0
2020-12-24,01,Andalucía,939,592,0,347,0,0
2020-12-25,01,Andalucía,435,259,0,176,0,0
2020-12-26,01,Andalucía,577,306,0,271,0,0
2020-12-27,01,Andalucía,551,312,0,239,0,0
2020-12-28,01,Andalucía,1267,575,0,692,0,0
2020-12-29,01,Andalucía,1791,1089,0,702,0,0
2020-12-30,01,Andalucía,1990,1151,0,839,0,0
2020-12-31,01,Andalucía,1770,1024,0,746,0,0
2021-01-01,01,Andalucía,816,415,0,401,0,0
2021-01-02,01,Andalucía,1110,583,0,527,0,0
2021-01-03,01,Andalucía,1109,586,0,523,0,0
2021-01-04,01,Andalucía,2466,1107,0,1359,0,0
2021-01-05,01,Andalucía,3413,1884,0,1529,0,0
2021-01-06,01,Andalucía,1916,1219,0,697,0,0
2021-01-07,01,Andalucía,3257,1407,0,1850,0,0
2021-01-08,01,Andalucía,4484,2338,0,2146,0,0
2021-01-09,01,Andalucía,3322,2149,0,1173,0,0
2021-01-10,01,Andalucía,2128,1080,0,1048,0,0
2021-01-11,01,Andalucía,5080,1933,0,3147,0,0
2021-01-12,01,Andalucía,6333,3445,0,2888,0,0
2021-01-13,01,Andalucía,6525,3593,0,2932,0,0
2021-01-14,01,Andalucía,6733,3574,0,3159,0,0
2021-01-15,01,Andalucía,7714,4212,0,3502,0,0
2021-01-16,01,Andalucía,4317,2846,0,1471,0,0
2021-01-17,01,Andalucía,3257,1943,0,1314,0,0
2021-01-18,01,Andalucía,6399,2630,0,3769,0,0
2021-01-19,01,Andalucía,7622,4060,0,3562,0,0
2021-01-20,01,Andalucía,7668,4311,0,3357,0,0
2021-01-21,01,Andalucía,7935,4468,0,3467,0,0
2021-01-22,01,Andalucía,8783,4880,0,3903,0,0
2021-01-23,01,Andalucía,5278,3643,0,1635,0,0
2021-01-24,01,Andalucía,3648,2260,0,1388,0,0
2021-01-25,01,Andalucía,6193,2700,0,3493,0,0
2021-01-26,01,Andalucía,7217,4076,0,3141,0,0
2021-01-27,01,Andalucía,7329,4557,0,2772,0,0
2021-01-28,01,Andalucía,7047,4533,0,2514,0,0
2021-01-29,01,Andalucía,6444,3935,0,2509,0,0
2021-01-30,01,Andalucía,4390,3354,0,1036,0,0
2021-01-31,01,Andalucía,2789,1941,0,848,0,0
2021-02-01,01,Andalucía,4689,2322,0,2367,0,0
2021-02-02,01,Andalucía,5129,3267,0,1862,0,0
2021-02-03,01,Andalucía,5026,3417,0,1609,0,0
2021-02-04,01,Andalucía,4828,3391,0,1437,0,0
2021-02-05,01,Andalucía,4445,3047,0,1398,0,0
2021-02-06,01,Andalucía,2730,2229,0,501,0,0
2021-02-07,01,Andalucía,1453,1064,0,389,0,0
2021-02-08,01,Andalucía,2429,1227,0,1202,0,0
2021-02-09,01,Andalucía,3267,2267,0,1000,0,0
2021-02-10,01,Andalucía,2863,2058,0,805,0,0
2021-02-11,01,Andalucía,2680,1965,0,715,0,0
2021-02-12,01,Andalucía,2380,1687,0,693,0,0
2021-02-13,01,Andalucía,1369,1088,0,281,0,0
2021-02-14,01,Andalucía,722,523,0,199,0,0
2021-02-15,01,Andalucía,1428,798,0,630,0,0
2021-02-16,01,Andalucía,1922,1395,0,527,0,0
2021-02-17,01,Andalucía,1589,1120,0,469,0,0
2021-02-18,01,Andalucía,1535,1082,0,453,0,0
2021-02-19,01,Andalucía,1354,968,0,386,0,0
2021-02-20,01,Andalucía,758,610,0,148,0,0
2021-02-21,01,Andalucía,360,202,0,158,0,0
2021-02-22,01,Andalucía,1024,574,0,450,0,0
2021-02-23,01,Andalucía,1129,793,0,336,0,0
2021-02-24,01,Andalucía,1069,727,0,342,0,0
2021-02-25,01,Andalucía,1015,662,0,353,0,0
2021-02-26,01,Andalucía,1106,759,0,347,0,0
2021-02-27,01,Andalucía,616,434,0,182,0,0
2021-02-28,01,Andalucía,422,239,0,183,0,0
2021-03-01,01,Andalucía,286,129,0,157,0,0
2021-03-02,01,Andalucía,844,395,0,449,0,0
2021-03-03,01,Andalucía,1154,784,0,370,0,0
2021-03-04,01,Andalucía,1143,796,0,347,0,0
2021-03-05,01,Andalucía,995,664,0,331,0,0
2021-03-06,01,Andalucía,552,396,0,156,0,0
2021-03-07,01,Andalucía,331,184,0,147,0,0
2021-03-08,01,Andalucía,785,396,0,389,0,0
2021-03-09,01,Andalucía,1050,737,0,313,0,0
2021-03-10,01,Andalucía,982,705,0,277,0,0
2021-03-11,01,Andalucía,917,621,0,296,0,0
2021-03-12,01,Andalucía,942,635,0,307,0,0
2021-03-13,01,Andalucía,526,383,0,143,0,0
2021-03-14,01,Andalucía,341,207,0,134,0,0
2021-03-15,01,Andalucía,734,395,0,339,0,0
2021-03-16,01,Andalucía,1002,715,0,287,0,0
2021-03-17,01,Andalucía,905,608,0,297,0,0
2021-03-18,01,Andalucía,1036,708,0,328,0,0
2021-03-19,01,Andalucía,1014,670,0,344,0,0
2021-03-20,01,Andalucía,494,328,0,166,0,0
2021-03-21,01,Andalucía,312,167,0,145,0,0
2021-03-22,01,Andalucía,890,499,0,391,0,0
2021-03-23,01,Andalucía,1181,798,0,383,0,0
2021-03-24,01,Andalucía,1098,674,0,424,0,0
2021-03-25,01,Andalucía,1371,890,0,481,0,0
2021-03-26,01,Andalucía,1339,852,0,487,0,0
2021-03-27,01,Andalucía,800,546,0,254,0,0
2021-03-28,01,Andalucía,381,197,0,184,0,0
2021-03-29,01,Andalucía,1131,545,0,586,0,0
2021-03-30,01,Andalucía,1412,834,0,578,0,0
2021-03-31,01,Andalucía,1697,1015,0,682,0,0
2021-04-01,01,Andalucía,971,652,0,319,0,0
2021-04-02,01,Andalucía,669,275,0,394,0,0
2021-04-03,01,Andalucía,847,395,0,452,0,0
2021-04-04,01,Andalucía,791,393,0,398,0,0
2021-04-05,01,Andalucía,1788,818,0,970,0,0
2021-04-06,01,Andalucía,2230,1350,0,880,0,0
2021-04-07,01,Andalucía,2162,1325,0,837,0,0
2021-04-08,01,Andalucía,2249,1455,0,794,0,0
2021-04-09,01,Andalucía,2192,1360,0,832,0,0
2021-04-10,01,Andalucía,1458,1035,0,423,0,0
2021-04-11,01,Andalucía,697,324,0,373,0,0
2021-04-12,01,Andalucía,1684,871,0,813,0,0
2021-04-13,01,Andalucía,2007,1318,0,689,0,0
2021-04-14,01,Andalucía,2164,1391,0,773,0,0
2021-04-15,01,Andalucía,1989,1307,0,682,0,0
2021-04-16,01,Andalucía,1972,1309,0,663,0,0
2021-04-17,01,Andalucía,1088,761,0,327,0,0
2021-04-18,01,Andalucía,720,408,0,312,0,0
2021-04-19,01,Andalucía,1500,794,0,706,0,0
2021-04-20,01,Andalucía,1940,1292,0,648,0,0
2021-04-21,01,Andalucía,1798,1232,0,566,0,0
2021-04-22,01,Andalucía,1615,1040,0,575,0,0
2021-04-23,01,Andalucía,1858,1226,0,632,0,0
2021-04-24,01,Andalucía,1056,722,0,334,0,0
2021-04-25,01,Andalucía,681,397,0,284,0,0
2021-04-26,01,Andalucía,1251,616,0,635,0,0
2021-04-27,01,Andalucía,1572,1037,0,535,0,0
2021-04-28,01,Andalucía,1611,1112,0,499,0,0
2021-04-29,01,Andalucía,1599,1085,0,514,0,0
2021-04-30,01,Andalucía,1566,1052,0,514,0,0
2021-05-01,01,Andalucía,722,501,0,221,0,0
2021-05-02,01,Andalucía,433,216,0,217,0,0
2021-05-03,01,Andalucía,1005,521,0,484,0,0
2021-05-04,01,Andalucía,1459,962,0,497,0,0
2021-05-05,01,Andalucía,1457,964,0,493,0,0
2021-05-06,01,Andalucía,1275,819,0,456,0,0
2021-05-07,01,Andalucía,1442,954,0,488,0,0
2021-05-08,01,Andalucía,700,479,0,221,0,0
2021-05-09,01,Andalucía,467,250,0,217,0,0
2021-05-10,01,Andalucía,1162,614,0,548,0,0
2021-05-11,01,Andalucía,1306,790,0,516,0,0
2021-05-12,01,Andalucía,1408,866,0,542,0,0
2021-05-13,01,Andalucía,1317,824,0,493,0,0
2021-05-14,01,Andalucía,1276,774,0,502,0,0
2021-05-15,01,Andalucía,738,501,0,237,0,0
2021-05-16,01,Andalucía,457,236,0,221,0,0
2021-05-17,01,Andalucía,985,450,0,535,0,0
2021-05-18,01,Andalucía,1383,832,0,551,0,0
2021-05-19,01,Andalucía,1320,802,0,518,0,0
2021-05-20,01,Andalucía,1349,847,0,502,0,0
2021-05-21,01,Andalucía,1362,825,0,537,0,0
2021-05-22,01,Andalucía,731,456,0,275,0,0
2021-05-23,01,Andalucía,499,262,0,237,0,0
2021-05-24,01,Andalucía,1092,517,0,575,0,0
2021-05-25,01,Andalucía,1424,806,0,618,0,0
2021-05-26,01,Andalucía,1461,824,0,637,0,0
2021-05-27,01,Andalucía,1578,944,0,634,0,0
2021-05-28,01,Andalucía,1449,859,0,590,0,0
