fecha,cod_ine,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2020-04-01,01,Andalucía,333,325,8,0,0,0
2020-04-02,01,Andalucía,225,218,7,0,0,0
2020-04-03,01,Andalucía,177,172,5,0,0,0
2020-04-04,01,Andalucía,179,169,10,0,0,0
2020-04-05,01,Andalucía,173,167,6,0,0,0
2020-04-06,01,Andalucía,146,141,5,0,0,0
2020-04-07,01,Andalucía,172,164,8,0,0,0
2020-04-08,01,Andalucía,145,134,11,0,0,0
2020-04-09,01,Andalucía,94,87,7,0,0,0
2020-04-10,01,Andalucía,104,96,8,0,0,0
2020-04-11,01,Andalucía,108,97,10,1,0,0
2020-04-12,01,Andalucía,89,83,6,0,0,0
2020-04-13,01,Andalucía,80,75,4,0,1,0
2020-04-14,01,Andalucía,67,56,11,0,0,0
2020-04-15,01,Andalucía,107,97,10,0,0,0
2020-04-16,01,Andalucía,58,49,9,0,0,0
2020-04-17,01,Andalucía,72,67,4,1,0,0
2020-04-18,01,Andalucía,47,43,4,0,0,0
2020-04-19,01,Andalucía,40,27,13,0,0,0
2020-04-20,01,Andalucía,42,39,3,0,0,0
2020-04-21,01,Andalucía,44,39,5,0,0,0
2020-04-22,01,Andalucía,30,27,2,1,0,0
2020-04-23,01,Andalucía,41,37,4,0,0,0
2020-04-24,01,Andalucía,52,46,6,0,0,0
2020-04-25,01,Andalucía,29,25,4,0,0,0
2020-04-26,01,Andalucía,20,17,3,0,0,0
2020-04-27,01,Andalucía,23,17,5,0,1,0
2020-04-28,01,Andalucía,22,17,5,0,0,0
2020-04-29,01,Andalucía,35,32,3,0,0,0
2020-04-30,01,Andalucía,25,19,5,0,1,0
2020-05-01,01,Andalucía,17,15,2,0,0,0
2020-05-02,01,Andalucía,17,15,2,0,0,0
2020-05-03,01,Andalucía,13,11,2,0,0,0
2020-05-04,01,Andalucía,24,18,6,0,0,0
2020-05-05,01,Andalucía,13,12,1,0,0,0
2020-05-06,01,Andalucía,4,3,1,0,0,0
2020-05-07,01,Andalucía,5,3,1,0,1,0
2020-05-08,01,Andalucía,7,7,0,0,0,0
2020-05-09,01,Andalucía,3,2,0,1,0,0
2020-05-10,01,Andalucía,5,5,0,0,0,0
2020-05-11,01,Andalucía,18,18,0,0,0,0
2020-05-12,01,Andalucía,21,21,0,0,0,0
2020-05-13,01,Andalucía,15,14,0,1,0,0
2020-05-14,01,Andalucía,12,12,0,0,0,0
2020-05-15,01,Andalucía,15,14,0,1,0,0
2020-05-16,01,Andalucía,4,3,0,0,1,0
2020-05-17,01,Andalucía,6,5,0,1,0,0
2020-05-18,01,Andalucía,11,11,0,0,0,0
2020-05-19,01,Andalucía,13,13,0,0,0,0
2020-05-20,01,Andalucía,13,13,0,0,0,0
2020-05-21,01,Andalucía,9,9,0,0,0,0
2020-05-22,01,Andalucía,6,5,0,1,0,0
2020-05-23,01,Andalucía,7,7,0,0,0,0
2020-05-24,01,Andalucía,4,3,0,1,0,0
2020-05-25,01,Andalucía,9,9,0,0,0,0
2020-05-26,01,Andalucía,8,8,0,0,0,0
2020-05-27,01,Andalucía,11,11,0,0,0,0
2020-05-28,01,Andalucía,7,7,0,0,0,0
2020-05-29,01,Andalucía,14,14,0,0,0,0
2020-05-30,01,Andalucía,13,13,0,0,0,0
2020-05-31,01,Andalucía,9,9,0,0,0,0
2020-06-01,01,Andalucía,18,18,0,0,0,0
2020-06-02,01,Andalucía,5,5,0,0,0,0
2020-06-03,01,Andalucía,15,15,0,0,0,0
2020-06-04,01,Andalucía,5,5,0,0,0,0
2020-06-05,01,Andalucía,12,12,0,0,0,0
2020-06-06,01,Andalucía,6,6,0,0,0,0
2020-06-07,01,Andalucía,2,2,0,0,0,0
2020-06-08,01,Andalucía,6,6,0,0,0,0
2020-06-09,01,Andalucía,8,8,0,0,0,0
2020-06-10,01,Andalucía,6,6,0,0,0,0
2020-06-11,01,Andalucía,5,5,0,0,0,0
2020-06-12,01,Andalucía,4,4,0,0,0,0
2020-06-13,01,Andalucía,4,4,0,0,0,0
2020-06-14,01,Andalucía,4,4,0,0,0,0
2020-06-15,01,Andalucía,7,7,0,0,0,0
2020-06-16,01,Andalucía,10,10,0,0,0,0
2020-06-17,01,Andalucía,10,10,0,0,0,0
2020-06-18,01,Andalucía,25,25,0,0,0,0
2020-06-19,01,Andalucía,11,11,0,0,0,0
2020-06-20,01,Andalucía,15,15,0,0,0,0
2020-06-21,01,Andalucía,10,10,0,0,0,0
2020-06-22,01,Andalucía,17,17,0,0,0,0
2020-06-23,01,Andalucía,13,13,0,0,0,0
2020-06-24,01,Andalucía,97,97,0,0,0,0
2020-06-25,01,Andalucía,22,22,0,0,0,0
2020-06-26,01,Andalucía,19,19,0,0,0,0
2020-06-27,01,Andalucía,15,15,0,0,0,0
2020-06-28,01,Andalucía,27,27,0,0,0,0
2020-06-29,01,Andalucía,22,22,0,0,0,0
2020-06-30,01,Andalucía,26,25,0,0,1,0
2020-07-01,01,Andalucía,23,23,0,0,0,0
2020-07-02,01,Andalucía,14,14,0,0,0,0
2020-07-03,01,Andalucía,28,28,0,0,0,0
2020-07-04,01,Andalucía,24,24,0,0,0,0
2020-07-05,01,Andalucía,16,16,0,0,0,0
2020-07-06,01,Andalucía,23,23,0,0,0,0
2020-07-07,01,Andalucía,32,32,0,0,0,0
2020-07-08,01,Andalucía,56,56,0,0,0,0
2020-07-09,01,Andalucía,37,37,0,0,0,0
2020-07-10,01,Andalucía,60,60,0,0,0,0
2020-07-11,01,Andalucía,50,50,0,0,0,0
2020-07-12,01,Andalucía,33,33,0,0,0,0
2020-07-13,01,Andalucía,48,48,0,0,0,0
2020-07-14,01,Andalucía,96,96,0,0,0,0
2020-07-15,01,Andalucía,64,64,0,0,0,0
2020-07-16,01,Andalucía,93,92,0,1,0,0
2020-07-17,01,Andalucía,97,97,0,0,0,0
2020-07-18,01,Andalucía,86,86,0,0,0,0
2020-07-19,01,Andalucía,114,114,0,0,0,0
2020-07-20,01,Andalucía,122,122,0,0,0,0
2020-07-21,01,Andalucía,74,74,0,0,0,0
2020-07-22,01,Andalucía,78,78,0,0,0,0
2020-07-23,01,Andalucía,126,126,0,0,0,0
2020-07-24,01,Andalucía,128,128,0,0,0,0
2020-07-25,01,Andalucía,110,110,0,0,0,0
2020-07-26,01,Andalucía,106,106,0,0,0,0
2020-07-27,01,Andalucía,143,143,0,0,0,0
2020-07-28,01,Andalucía,148,148,0,0,0,0
2020-07-29,01,Andalucía,153,153,0,0,0,0
2020-07-30,01,Andalucía,211,209,0,2,0,0
2020-07-31,01,Andalucía,260,260,0,0,0,0
2020-08-01,01,Andalucía,248,248,0,0,0,0
2020-08-02,01,Andalucía,213,213,0,0,0,0
2020-08-03,01,Andalucía,293,293,0,0,0,0
2020-08-04,01,Andalucía,285,285,0,0,0,0
2020-08-05,01,Andalucía,366,366,0,0,0,0
2020-08-06,01,Andalucía,373,373,0,0,0,0
2020-08-07,01,Andalucía,456,456,0,0,0,0
2020-08-08,01,Andalucía,376,376,0,0,0,0
2020-08-09,01,Andalucía,327,327,0,0,0,0
2020-08-10,01,Andalucía,467,467,0,0,0,0
2020-08-11,01,Andalucía,519,519,0,0,0,0
2020-08-12,01,Andalucía,592,592,0,0,0,0
2020-08-13,01,Andalucía,637,637,0,0,0,0
2020-08-14,01,Andalucía,728,728,0,0,0,0
2020-08-15,01,Andalucía,633,633,0,0,0,0
2020-08-16,01,Andalucía,584,584,0,0,0,0
2020-08-17,01,Andalucía,747,747,0,0,0,0
2020-08-18,01,Andalucía,818,818,0,0,0,0
2020-08-19,01,Andalucía,751,751,0,0,0,0
2020-08-20,01,Andalucía,849,849,0,0,0,0
2020-08-21,01,Andalucía,914,914,0,0,0,0
2020-08-22,01,Andalucía,821,821,0,0,0,0
2020-08-23,01,Andalucía,771,771,0,0,0,0
2020-08-24,01,Andalucía,878,878,0,0,0,0
2020-08-25,01,Andalucía,921,920,0,1,0,0
2020-08-26,01,Andalucía,1031,1031,0,0,0,0
2020-08-27,01,Andalucía,1049,1049,0,0,0,0
2020-08-28,01,Andalucía,1061,1061,0,0,0,0
2020-08-29,01,Andalucía,909,909,0,0,0,0
2020-08-30,01,Andalucía,811,811,0,0,0,0
2020-08-31,01,Andalucía,1000,1000,0,0,0,0
2020-09-01,01,Andalucía,1176,1176,0,0,0,0
2020-09-02,01,Andalucía,1053,1053,0,0,0,0
2020-09-03,01,Andalucía,1046,1046,0,0,0,0
2020-09-04,01,Andalucía,1339,1339,0,0,0,0
2020-09-05,01,Andalucía,1054,1054,0,0,0,0
2020-09-06,01,Andalucía,883,883,0,0,0,0
2020-09-07,01,Andalucía,881,881,0,0,0,0
2020-09-08,01,Andalucía,1088,1088,0,0,0,0
2020-09-09,01,Andalucía,1276,1276,0,0,0,0
2020-09-10,01,Andalucía,1191,1191,0,0,0,0
2020-09-11,01,Andalucía,1411,1411,0,0,0,0
2020-09-12,01,Andalucía,1025,1025,0,0,0,0
2020-09-13,01,Andalucía,861,860,0,1,0,0
2020-09-14,01,Andalucía,1048,1048,0,0,0,0
2020-09-15,01,Andalucía,1058,1057,0,1,0,0
2020-09-16,01,Andalucía,1392,1390,0,2,0,0
2020-09-17,01,Andalucía,1263,1260,0,3,0,0
2020-09-18,01,Andalucía,1514,1509,0,5,0,0
2020-09-19,01,Andalucía,1124,1122,0,2,0,0
2020-09-20,01,Andalucía,808,805,0,3,0,0
2020-09-21,01,Andalucía,1074,1068,0,6,0,0
2020-09-22,01,Andalucía,1268,1256,0,12,0,0
2020-09-23,01,Andalucía,1313,1300,0,13,0,0
2020-09-24,01,Andalucía,1353,1325,0,28,0,0
2020-09-25,01,Andalucía,1413,1371,0,42,0,0
2020-09-26,01,Andalucía,1288,1270,0,18,0,0
2020-09-27,01,Andalucía,786,768,0,18,0,0
2020-09-28,01,Andalucía,963,910,0,53,0,0
2020-09-29,01,Andalucía,1302,1236,0,66,0,0
2020-09-30,01,Andalucía,1476,1373,0,103,0,0
2020-10-01,01,Andalucía,1628,1527,0,101,0,0
2020-10-02,01,Andalucía,1750,1576,0,174,0,0
2020-10-03,01,Andalucía,1385,1273,0,112,0,0
2020-10-04,01,Andalucía,1111,1011,0,100,0,0
2020-10-05,01,Andalucía,1583,1367,0,216,0,0
2020-10-06,01,Andalucía,2066,1731,0,335,0,0
2020-10-07,01,Andalucía,2106,1747,0,359,0,0
2020-10-08,01,Andalucía,2332,1987,0,345,0,0
2020-10-09,01,Andalucía,2501,1993,0,508,0,0
2020-10-10,01,Andalucía,2000,1654,0,346,0,0
2020-10-11,01,Andalucía,1341,1039,0,302,0,0
2020-10-12,01,Andalucía,1426,1067,0,359,0,0
2020-10-13,01,Andalucía,2182,1522,0,660,0,0
2020-10-14,01,Andalucía,3102,2330,0,772,0,0
2020-10-15,01,Andalucía,3327,2522,0,805,0,0
2020-10-16,01,Andalucía,3454,2624,0,830,0,0
2020-10-17,01,Andalucía,2806,2219,0,587,0,0
2020-10-18,01,Andalucía,1790,1280,0,510,0,0
2020-10-19,01,Andalucía,3425,2361,0,1064,0,0
2020-10-20,01,Andalucía,4090,2928,0,1162,0,0
2020-10-21,01,Andalucía,4546,3161,0,1385,0,0
2020-10-22,01,Andalucía,4440,3144,0,1296,0,0
2020-10-23,01,Andalucía,4602,3161,0,1441,0,0
2020-10-24,01,Andalucía,3349,2499,0,850,0,0
2020-10-25,01,Andalucía,2310,1599,0,711,0,0
2020-10-26,01,Andalucía,3872,2456,0,1416,0,0
2020-10-27,01,Andalucía,4469,2950,0,1519,0,0
2020-10-28,01,Andalucía,4652,3200,0,1452,0,0
2020-10-29,01,Andalucía,4456,3048,0,1408,0,0
2020-10-30,01,Andalucía,4554,3123,0,1431,0,0
2020-10-31,01,Andalucía,3207,2221,0,986,0,0
2020-11-01,01,Andalucía,2847,1831,0,1016,0,0
2020-11-02,01,Andalucía,2575,1571,0,1004,0,0
2020-11-03,01,Andalucía,3911,2046,0,1865,0,0
2020-11-04,01,Andalucía,4350,2718,0,1632,0,0
2020-11-05,01,Andalucía,4249,2800,0,1449,0,0
2020-11-06,01,Andalucía,4386,2832,0,1554,0,0
2020-11-07,01,Andalucía,3207,2208,0,999,0,0
2020-11-08,01,Andalucía,2197,1425,0,772,0,0
2020-11-09,01,Andalucía,3498,2046,0,1452,0,0
2020-11-10,01,Andalucía,3909,2594,0,1315,0,0
2020-11-11,01,Andalucía,3846,2575,0,1271,0,0
2020-11-12,01,Andalucía,3718,2599,0,1119,0,0
2020-11-13,01,Andalucía,3774,2624,0,1150,0,0
2020-11-14,01,Andalucía,2413,1835,0,578,0,0
2020-11-15,01,Andalucía,1700,1158,0,542,0,0
2020-11-16,01,Andalucía,2730,1627,0,1103,0,0
2020-11-17,01,Andalucía,3202,2238,0,964,0,0
2020-11-18,01,Andalucía,2646,1834,0,812,0,0
2020-11-19,01,Andalucía,2319,1667,0,652,0,0
2020-11-20,01,Andalucía,2317,1639,0,678,0,0
2020-11-21,01,Andalucía,1607,1261,0,346,0,0
2020-11-22,01,Andalucía,1060,706,0,354,0,0
2020-11-23,01,Andalucía,1434,939,0,495,0,0
2020-11-24,01,Andalucía,1726,1179,0,547,0,0
2020-11-25,01,Andalucía,1488,1087,0,401,0,0
2020-11-26,01,Andalucía,1343,973,0,370,0,0
2020-11-27,01,Andalucía,1503,965,0,538,0,0
2020-11-28,01,Andalucía,935,681,0,254,0,0
2020-11-29,01,Andalucía,665,431,0,234,0,0
2020-11-30,01,Andalucía,1058,638,0,420,0,0
2020-12-01,01,Andalucía,1275,866,0,409,0,0
2020-12-02,01,Andalucía,1120,775,0,345,0,0
2020-12-03,01,Andalucía,995,703,0,292,0,0
2020-12-04,01,Andalucía,1062,730,0,332,0,0
2020-12-05,01,Andalucía,804,577,0,227,0,0
2020-12-06,01,Andalucía,571,350,0,221,0,0
2020-12-07,01,Andalucía,619,360,0,259,0,0
2020-12-08,01,Andalucía,599,357,0,242,0,0
2020-12-09,01,Andalucía,916,557,0,359,0,0
2020-12-10,01,Andalucía,1111,782,0,329,0,0
2020-12-11,01,Andalucía,1265,783,0,482,0,0
2020-12-12,01,Andalucía,1014,708,0,306,0,0
2020-12-13,01,Andalucía,652,390,0,262,0,0
2020-12-14,01,Andalucía,934,552,0,382,0,0
2020-12-15,01,Andalucía,1116,754,0,362,0,0
2020-12-16,01,Andalucía,972,648,0,324,0,0
2020-12-17,01,Andalucía,903,619,0,284,0,0
2020-12-18,01,Andalucía,1062,716,0,346,0,0
2020-12-19,01,Andalucía,679,435,0,244,0,0
2020-12-20,01,Andalucía,576,308,0,268,0,0
2020-12-21,01,Andalucía,961,538,0,423,0,0
2020-12-22,01,Andalucía,1085,671,0,414,0,0
2020-12-23,01,Andalucía,1167,733,0,434,0,0
2020-12-24,01,Andalucía,1023,671,0,352,0,0
2020-12-25,01,Andalucía,827,479,0,348,0,0
2020-12-26,01,Andalucía,919,502,0,417,0,0
2020-12-27,01,Andalucía,1000,545,0,455,0,0
2020-12-28,01,Andalucía,1594,852,0,742,0,0
2020-12-29,01,Andalucía,1593,1004,0,589,0,0
2020-12-30,01,Andalucía,1722,1027,0,695,0,0
2020-12-31,01,Andalucía,1774,1037,0,737,0,0
2021-01-01,01,Andalucía,1578,889,0,689,0,0
2021-01-02,01,Andalucía,1786,955,0,831,0,0
2021-01-03,01,Andalucía,2036,1060,0,976,0,0
2021-01-04,01,Andalucía,3018,1590,0,1428,0,0
2021-01-05,01,Andalucía,3501,1998,0,1503,0,0
2021-01-06,01,Andalucía,2969,1753,0,1216,0,0
2021-01-07,01,Andalucía,3785,1945,0,1840,0,0
2021-01-08,01,Andalucía,4901,2658,0,2243,0,0
2021-01-09,01,Andalucía,4413,2528,0,1885,0,0
2021-01-10,01,Andalucía,3854,1981,0,1873,0,0
2021-01-11,01,Andalucía,5490,2641,0,2849,0,0
2021-01-12,01,Andalucía,6105,3308,0,2797,0,0
2021-01-13,01,Andalucía,6489,3633,0,2856,0,0
2021-01-14,01,Andalucía,6464,3544,0,2920,0,0
2021-01-15,01,Andalucía,7221,4024,0,3197,0,0
2021-01-16,01,Andalucía,5244,3069,0,2175,0,0
2021-01-17,01,Andalucía,4354,2395,0,1959,0,0
2021-01-18,01,Andalucía,7027,3475,0,3552,0,0
2021-01-19,01,Andalucía,7627,4234,0,3393,0,0
2021-01-20,01,Andalucía,8475,4764,0,3711,0,0
2021-01-21,01,Andalucía,7046,4024,0,3022,0,0
2021-01-22,01,Andalucía,7799,4407,0,3392,0,0
2021-01-23,01,Andalucía,5939,3770,0,2169,0,0
2021-01-24,01,Andalucía,4419,2661,0,1758,0,0
2021-01-25,01,Andalucía,6295,3328,0,2967,0,0
2021-01-26,01,Andalucía,6635,3983,0,2652,0,0
2021-01-27,01,Andalucía,7442,4674,0,2768,0,0
2021-01-28,01,Andalucía,5973,3903,0,2070,0,0
2021-01-29,01,Andalucía,5381,3243,0,2138,0,0
2021-01-30,01,Andalucía,4196,2796,0,1400,0,0
2021-01-31,01,Andalucía,2963,1863,0,1100,0,0
2021-02-01,01,Andalucía,4504,2529,0,1975,0,0
2021-02-02,01,Andalucía,4097,2687,0,1410,0,0
2021-02-03,01,Andalucía,4031,2734,0,1297,0,0
2021-02-04,01,Andalucía,3530,2414,0,1116,0,0
2021-02-05,01,Andalucía,3379,2297,0,1082,0,0
2021-02-06,01,Andalucía,2462,1794,0,668,0,0
2021-02-07,01,Andalucía,1643,1038,0,605,0,0
2021-02-08,01,Andalucía,2315,1382,0,933,0,0
2021-02-09,01,Andalucía,2440,1720,0,720,0,0
2021-02-10,01,Andalucía,2297,1616,0,681,0,0
2021-02-11,01,Andalucía,1997,1442,0,555,0,0
2021-02-12,01,Andalucía,1967,1398,0,569,0,0
2021-02-13,01,Andalucía,1308,936,0,372,0,0
2021-02-14,01,Andalucía,1016,661,0,355,0,0
2021-02-15,01,Andalucía,1366,862,0,504,0,0
2021-02-16,01,Andalucía,1499,1038,0,461,0,0
2021-02-17,01,Andalucía,1260,890,0,370,0,0
2021-02-18,01,Andalucía,1115,807,0,308,0,0
2021-02-19,01,Andalucía,1075,756,0,319,0,0
2021-02-20,01,Andalucía,857,598,0,259,0,0
2021-02-21,01,Andalucía,566,341,0,225,0,0
2021-02-22,01,Andalucía,982,613,0,369,0,0
2021-02-23,01,Andalucía,1047,693,0,354,0,0
2021-02-24,01,Andalucía,926,611,0,315,0,0
2021-02-25,01,Andalucía,808,542,0,266,0,0
2021-02-26,01,Andalucía,926,623,0,303,0,0
2021-02-27,01,Andalucía,700,443,0,257,0,0
2021-02-28,01,Andalucía,586,338,0,248,0,0
2021-03-01,01,Andalucía,737,443,0,294,0,0
2021-03-02,01,Andalucía,819,488,0,331,0,0
2021-03-03,01,Andalucía,996,657,0,339,0,0
2021-03-04,01,Andalucía,925,638,0,287,0,0
2021-03-05,01,Andalucía,861,575,0,286,0,0
2021-03-06,01,Andalucía,683,459,0,224,0,0
2021-03-07,01,Andalucía,545,325,0,220,0,0
2021-03-08,01,Andalucía,865,540,0,325,0,0
2021-03-09,01,Andalucía,876,603,0,273,0,0
2021-03-10,01,Andalucía,836,592,0,244,0,0
2021-03-11,01,Andalucía,752,498,0,254,0,0
2021-03-12,01,Andalucía,893,598,0,295,0,0
2021-03-13,01,Andalucía,643,412,0,231,0,0
2021-03-14,01,Andalucía,550,334,0,216,0,0
2021-03-15,01,Andalucía,878,543,0,335,0,0
2021-03-16,01,Andalucía,843,564,0,279,0,0
2021-03-17,01,Andalucía,873,606,0,267,0,0
2021-03-18,01,Andalucía,939,654,0,285,0,0
2021-03-19,01,Andalucía,964,647,0,317,0,0
2021-03-20,01,Andalucía,704,425,0,279,0,0
2021-03-21,01,Andalucía,616,363,0,253,0,0
2021-03-22,01,Andalucía,1073,631,0,442,0,0
2021-03-23,01,Andalucía,1150,735,0,415,0,0
2021-03-24,01,Andalucía,1078,639,0,439,0,0
2021-03-25,01,Andalucía,1151,773,0,378,0,0
2021-03-26,01,Andalucía,1239,755,0,484,0,0
2021-03-27,01,Andalucía,916,559,0,357,0,0
2021-03-28,01,Andalucía,761,406,0,355,0,0
2021-03-29,01,Andalucía,1300,722,0,578,0,0
2021-03-30,01,Andalucía,1347,823,0,524,0,0
2021-03-31,01,Andalucía,1451,912,0,539,0,0
2021-04-01,01,Andalucía,1400,869,0,531,0,0
2021-04-02,01,Andalucía,1107,568,0,539,0,0
2021-04-03,01,Andalucía,1290,687,0,603,0,0
2021-04-04,01,Andalucía,1237,663,0,574,0,0
2021-04-05,01,Andalucía,2042,1154,0,888,0,0
2021-04-06,01,Andalucía,2090,1228,0,862,0,0
2021-04-07,01,Andalucía,1943,1199,0,744,0,0
2021-04-08,01,Andalucía,1849,1197,0,652,0,0
2021-04-09,01,Andalucía,1911,1215,0,696,0,0
2021-04-10,01,Andalucía,1604,1043,0,561,0,0
2021-04-11,01,Andalucía,1050,594,0,456,0,0
2021-04-12,01,Andalucía,1817,1018,0,799,0,0
2021-04-13,01,Andalucía,1799,1121,0,678,0,0
2021-04-14,01,Andalucía,1822,1163,0,659,0,0
2021-04-15,01,Andalucía,1733,1111,0,622,0,0
2021-04-16,01,Andalucía,1698,1096,0,602,0,0
2021-04-17,01,Andalucía,1272,841,0,431,0,0
2021-04-18,01,Andalucía,1079,678,0,401,0,0
2021-04-19,01,Andalucía,1520,935,0,585,0,0
2021-04-20,01,Andalucía,1692,1142,0,550,0,0
2021-04-21,01,Andalucía,1620,1083,0,537,0,0
2021-04-22,01,Andalucía,1511,960,0,551,0,0
2021-04-23,01,Andalucía,1593,1040,0,553,0,0
2021-04-24,01,Andalucía,1144,724,0,420,0,0
2021-04-25,01,Andalucía,910,534,0,376,0,0
2021-04-26,01,Andalucía,1268,726,0,542,0,0
2021-04-27,01,Andalucía,1362,886,0,476,0,0
2021-04-28,01,Andalucía,1415,945,0,470,0,0
2021-04-29,01,Andalucía,1243,850,0,393,0,0
2021-04-30,01,Andalucía,1312,871,0,441,0,0
2021-05-01,01,Andalucía,970,635,0,335,0,0
2021-05-02,01,Andalucía,720,400,0,320,0,0
2021-05-03,01,Andalucía,1115,655,0,460,0,0
2021-05-04,01,Andalucía,1283,805,0,478,0,0
2021-05-05,01,Andalucía,1349,845,0,504,0,0
2021-05-06,01,Andalucía,1117,739,0,378,0,0
2021-05-07,01,Andalucía,1190,785,0,405,0,0
2021-05-08,01,Andalucía,881,524,0,357,0,0
2021-05-09,01,Andalucía,742,415,0,327,0,0
2021-05-10,01,Andalucía,1233,722,0,511,0,0
2021-05-11,01,Andalucía,1240,745,0,495,0,0
